"adshex","reg","name","name2","type","squawk","latitude","longitude","altitude","heading","timestamp","loc_timestamp","loc_date"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4403",41.480697,-81.619731,1700,121,"2016-07-16 19:38:20","2016-07-16 15:38:20","2016-07-16"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4403",41.480697,-81.619731,1800,121,"2016-07-16 19:38:20","2016-07-16 15:38:20","2016-07-16"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4403",41.480697,-81.619731,1600,121,"2016-07-16 19:38:20","2016-07-16 15:38:20","2016-07-16"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4403",41.480697,-81.619731,1400,121,"2016-07-16 19:38:20","2016-07-16 15:38:20","2016-07-16"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.49592,-81.688204,2700,164.1,"2016-07-16 19:39:22","2016-07-16 15:39:22","2016-07-16"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.495501,-81.707175,2400,250.3,"2016-07-16 19:40:17","2016-07-16 15:40:17","2016-07-16"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.506487,-81.700276,1900,48.7,"2016-07-16 19:41:16","2016-07-16 15:41:16","2016-07-16"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.502205,-81.677984,1400,78.4,"2016-07-16 19:42:20","2016-07-16 15:42:20","2016-07-16"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.496711,-81.69242,1400,255,"2016-07-16 19:43:10","2016-07-16 15:43:10","2016-07-16"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.49578,-81.703214,1300,255,"2016-07-16 19:43:47","2016-07-16 15:43:47","2016-07-16"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.49578,-81.703214,1200,255,"2016-07-16 19:43:47","2016-07-16 15:43:47","2016-07-16"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.49578,-81.703214,1100,255,"2016-07-16 19:43:47","2016-07-16 15:43:47","2016-07-16"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.49578,-81.703214,2200,255,"2016-07-16 19:43:47","2016-07-16 15:43:47","2016-07-16"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.49578,-81.703214,2400,255,"2016-07-16 19:43:47","2016-07-16 15:43:47","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50",,41.548896,-81.643684,3800,223,"2016-07-16 19:47:20","2016-07-16 15:47:20","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50",,41.535303,-81.662016,4050,226.1,"2016-07-16 19:48:21","2016-07-16 15:48:21","2016-07-16"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4403",41.480697,-81.619731,12350,121,"2016-07-16 19:49:04","2016-07-16 15:49:04","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50",,41.524796,-81.681727,4875,233.3,"2016-07-16 19:49:19","2016-07-16 15:49:19","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50",,41.514308,-81.701298,5775,234.2,"2016-07-16 19:50:21","2016-07-16 15:50:21","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50",,41.506999,-81.717714,5300,238.1,"2016-07-16 19:51:13","2016-07-16 15:51:13","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50",,41.491777,-81.731191,5700,214.8,"2016-07-16 19:52:16","2016-07-16 15:52:16","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.463892,-81.733107,5400,178.9,"2016-07-16 19:53:22","2016-07-16 15:53:22","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.472318,-81.710368,5400,127.5,"2016-07-16 19:54:15","2016-07-16 15:54:15","2016-07-16"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.504998,-81.687118,2725,74.6,"2016-07-16 19:55:14","2016-07-16 15:55:14","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.472318,-81.675685,5400,85.2,"2016-07-16 19:55:16","2016-07-16 15:55:16","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.481582,-81.64477,5400,54,"2016-07-16 19:56:11","2016-07-16 15:56:11","2016-07-16"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.495408,-81.677984,2675,154.9,"2016-07-16 19:56:20","2016-07-16 15:56:20","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.525294,-81.65269,5700,343.8,"2016-07-16 19:57:20","2016-07-16 15:57:20","2016-07-16"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.491404,-81.70117,2400,182.9,"2016-07-16 19:57:20","2016-07-16 15:57:20","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.528693,-81.677729,5575,290,"2016-07-16 19:58:23","2016-07-16 15:58:23","2016-07-16"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.504998,-81.694783,2400,283.7,"2016-07-16 19:58:23","2016-07-16 15:58:23","2016-07-16"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.508117,-81.683924,2400,50.2,"2016-07-16 19:59:06","2016-07-16 15:59:06","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.52562,-81.702384,5600,266.6,"2016-07-16 19:59:21","2016-07-16 15:59:21","2016-07-16"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4403",41.480697,-81.619731,1300,121,"2016-07-16 20:00:10","2016-07-16 16:00:10","2016-07-16"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4403",41.480697,-81.619731,1400,121,"2016-07-16 20:00:10","2016-07-16 16:00:10","2016-07-16"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4403",41.480697,-81.619731,1700,121,"2016-07-16 20:00:10","2016-07-16 16:00:10","2016-07-16"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4403",41.480697,-81.619731,1800,121,"2016-07-16 20:00:10","2016-07-16 16:00:10","2016-07-16"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4403",41.480697,-81.619731,1600,121,"2016-07-16 20:00:10","2016-07-16 16:00:10","2016-07-16"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4403",41.480697,-81.619731,1500,121,"2016-07-16 20:00:10","2016-07-16 16:00:10","2016-07-16"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.492987,-81.686927,2400,143.1,"2016-07-16 20:00:15","2016-07-16 16:00:15","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.50928,-81.716372,5700,221.6,"2016-07-16 20:00:21","2016-07-16 16:00:21","2016-07-16"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.502577,-81.703981,2500,250.9,"2016-07-16 20:01:16","2016-07-16 16:01:16","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.489589,-81.726528,5700,202,"2016-07-16 20:01:19","2016-07-16 16:01:19","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.483909,-81.708197,5300,148.3,"2016-07-16 20:02:12","2016-07-16 16:02:12","2016-07-16"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.505789,-81.68699,2650,96.2,"2016-07-16 20:02:21","2016-07-16 16:02:21","2016-07-16"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.49592,-81.686799,2400,138.6,"2016-07-16 20:03:20","2016-07-16 16:03:20","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.479021,-81.67,5725,104.6,"2016-07-16 20:03:22","2016-07-16 16:03:22","2016-07-16"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.495594,-81.704684,2675,251.6,"2016-07-16 20:04:17","2016-07-16 16:04:17","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.500296,-81.648794,5700,45.6,"2016-07-16 20:04:18","2016-07-16 16:04:18","2016-07-16"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.502298,-81.68418,1900,78.2,"2016-07-16 20:05:18","2016-07-16 16:05:18","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.517381,-81.658119,5700,340.2,"2016-07-16 20:05:19","2016-07-16 16:05:19","2016-07-16"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.492894,-81.679581,1300,108,"2016-07-16 20:06:00","2016-07-16 16:06:00","2016-07-16"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.492894,-81.679581,1000,108,"2016-07-16 20:06:00","2016-07-16 16:06:00","2016-07-16"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.492894,-81.679581,900,108,"2016-07-16 20:06:00","2016-07-16 16:06:00","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.5232,-81.697019,5575,278,"2016-07-16 20:06:16","2016-07-16 16:06:16","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.520779,-81.72161,5300,264.8,"2016-07-16 20:07:21","2016-07-16 16:07:21","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.517613,-81.731894,5725,255.5,"2016-07-16 20:08:16","2016-07-16 16:08:16","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.513377,-81.744285,5400,252.6,"2016-07-16 20:09:01","2016-07-16 16:09:01","2016-07-16"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.492894,-81.679581,900,108,"2016-07-16 20:09:05","2016-07-16 16:09:05","2016-07-16"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.492894,-81.679581,1200,108,"2016-07-16 20:09:05","2016-07-16 16:09:05","2016-07-16"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.492894,-81.679581,1300,108,"2016-07-16 20:09:05","2016-07-16 16:09:05","2016-07-16"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.492894,-81.679581,1400,108,"2016-07-16 20:09:05","2016-07-16 16:09:05","2016-07-16"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.492894,-81.679581,1600,108,"2016-07-16 20:09:05","2016-07-16 16:09:05","2016-07-16"
"A94BBC","N6987A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4401",41.492894,-81.679581,1000,108,"2016-07-16 20:09:05","2016-07-16 16:09:05","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.487122,-81.699701,5400,252.6,"2016-07-16 20:09:51","2016-07-16 16:09:51","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.489403,-81.665082,5675,112,"2016-07-16 20:11:14","2016-07-16 16:11:14","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.50388,-81.655884,5400,30.3,"2016-07-16 20:11:35","2016-07-16 16:11:35","2016-07-16"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4404",41.492987,-81.708388,2100,147.8,"2016-07-16 20:12:21","2016-07-16 16:12:21","2016-07-16"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4404",41.488378,-81.690887,2100,124,"2016-07-16 20:13:16","2016-07-16 16:13:16","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.524503,-81.680411,5675,178,"2016-07-16 20:13:17","2016-07-16 16:13:17","2016-07-16"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4404",41.493406,-81.667573,2100,76.6,"2016-07-16 20:14:18","2016-07-16 16:14:18","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.523805,-81.70462,5600,252.8,"2016-07-16 20:14:19","2016-07-16 16:14:19","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.528181,-81.717203,5400,284.3,"2016-07-16 20:15:00","2016-07-16 16:15:00","2016-07-16"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4403",41.480697,-81.619731,1400,121,"2016-07-16 20:15:11","2016-07-16 16:15:11","2016-07-16"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4404",41.511515,-81.660674,1800,15.1,"2016-07-16 20:15:21","2016-07-16 16:15:21","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.494291,-81.718225,5700,157.2,"2016-07-16 20:16:15","2016-07-16 16:16:15","2016-07-16"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4404",41.514215,-81.688779,1800,274.4,"2016-07-16 20:16:15","2016-07-16 16:16:15","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.483584,-81.695805,5400,125.3,"2016-07-16 20:17:05","2016-07-16 16:17:05","2016-07-16"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4404",41.501879,-81.715606,1875,242.4,"2016-07-16 20:17:21","2016-07-16 16:17:21","2016-07-16"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4404",41.490008,-81.717203,1900,212.6,"2016-07-16 20:18:15","2016-07-16 16:18:15","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.50132,-81.671022,5400,60.3,"2016-07-16 20:18:18","2016-07-16 16:18:18","2016-07-16"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4403",41.480697,-81.619731,7619,121,"2016-07-16 20:18:27","2016-07-16 16:18:27","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.513703,-81.679389,5675,300.2,"2016-07-16 20:19:22","2016-07-16 16:19:22","2016-07-16"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4404",41.489216,-81.685585,2050,71.9,"2016-07-16 20:19:22","2016-07-16 16:19:22","2016-07-16"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4403",41.480697,-81.619731,1300,121,"2016-07-16 20:20:05","2016-07-16 16:20:05","2016-07-16"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4403",41.480697,-81.619731,1400,121,"2016-07-16 20:20:05","2016-07-16 16:20:05","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.510305,-81.706025,5675,259.3,"2016-07-16 20:20:15","2016-07-16 16:20:15","2016-07-16"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4404",41.498899,-81.672874,1900,45.8,"2016-07-16 20:20:19","2016-07-16 16:20:19","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.494384,-81.719375,5675,202.8,"2016-07-16 20:21:20","2016-07-16 16:21:20","2016-07-16"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4404",41.520686,-81.682583,2000,12.5,"2016-07-16 20:21:20","2016-07-16 16:21:20","2016-07-16"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4403",41.480697,-81.619731,1700,121,"2016-07-16 20:21:53","2016-07-16 16:21:53","2016-07-16"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4403",41.480697,-81.619731,1800,121,"2016-07-16 20:21:53","2016-07-16 16:21:53","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.476601,-81.725123,5300,194.8,"2016-07-16 20:22:17","2016-07-16 16:22:17","2016-07-16"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4404",41.505789,-81.710688,1775,244.3,"2016-07-16 20:22:18","2016-07-16 16:22:18","2016-07-16"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4404",41.490194,-81.68501,1550,108.4,"2016-07-16 20:23:17","2016-07-16 16:23:17","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.49308,-81.72391,5675,32.2,"2016-07-16 20:23:20","2016-07-16 16:23:20","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.5178,-81.695613,5700,45,"2016-07-16 20:24:20","2016-07-16 16:24:20","2016-07-16"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4404",41.508582,-81.651668,1400,46.6,"2016-07-16 20:24:20","2016-07-16 16:24:20","2016-07-16"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4404",41.521012,-81.624394,1800,46.6,"2016-07-16 20:25:06","2016-07-16 16:25:06","2016-07-16"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4404",41.521012,-81.624394,1700,46.6,"2016-07-16 20:25:06","2016-07-16 16:25:06","2016-07-16"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4404",41.521012,-81.624394,1600,46.6,"2016-07-16 20:25:06","2016-07-16 16:25:06","2016-07-16"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4404",41.521012,-81.624394,1400,46.6,"2016-07-16 20:25:06","2016-07-16 16:25:06","2016-07-16"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4404",41.521012,-81.624394,1100,46.6,"2016-07-16 20:25:06","2016-07-16 16:25:06","2016-07-16"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4403",41.480697,-81.619731,1500,121,"2016-07-16 20:25:11","2016-07-16 16:25:11","2016-07-16"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4403",41.480697,-81.619731,1400,121,"2016-07-16 20:25:11","2016-07-16 16:25:11","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.512399,-81.672619,5650,104.7,"2016-07-16 20:25:21","2016-07-16 16:25:21","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.494803,-81.677729,5650,193.3,"2016-07-16 20:26:20","2016-07-16 16:26:20","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.484282,-81.704684,5725,247.3,"2016-07-16 20:27:20","2016-07-16 16:27:20","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.499318,-81.71963,5700,323.1,"2016-07-16 20:28:20","2016-07-16 16:28:20","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.522315,-81.691078,5400,43.2,"2016-07-16 20:29:21","2016-07-16 16:29:21","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.53791,-81.657225,5700,56.3,"2016-07-16 20:30:19","2016-07-16 16:30:19","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.558393,-81.617304,5600,58,"2016-07-16 20:31:21","2016-07-16 16:31:21","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.572498,-81.591371,4600,53.3,"2016-07-16 20:32:20","2016-07-16 16:32:20","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.591492,-81.569526,4025,44.2,"2016-07-16 20:33:22","2016-07-16 16:33:22","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.608483,-81.541869,3300,44.1,"2016-07-16 20:34:13","2016-07-16 16:34:13","2016-07-16"
"A94471","N6968A","MIDWEST AERIAL IMAGING","Midwest Aerial Imaging","AS50","4405",41.615513,-81.530499,3400,50.3,"2016-07-16 20:34:41","2016-07-16 16:34:41","2016-07-16"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4403",41.480697,-81.619731,1200,121,"2016-07-16 20:35:22","2016-07-16 16:35:22","2016-07-16"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4403",41.480697,-81.619731,1300,121,"2016-07-16 20:35:22","2016-07-16 16:35:22","2016-07-16"
"A94AEA","N6981A","DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4403",41.480697,-81.619731,1100,121,"2016-07-16 20:35:22","2016-07-16 16:35:22","2016-07-16"
